date_booked,check_in,check_out,nights,room_type,booking_source,lead_time,occupancy_rate_at_booking,day_of_week,is_weekend,month,final_price
2024-08-07,2024-09-07,2024-09-10,3,Deluxe,booking.com,31,0.6542041959388307,5,1,9,188.7468790814048
2024-09-11,2024-12-04,2024-12-05,1,Suite,direct,84,0.7058136632590748,2,0,12,205.28199492810054
2023-10-10,2023-11-10,2023-11-11,1,Deluxe,direct,31,0.820033006139675,4,0,11,145.65740583446424
2023-05-15,2023-06-21,2023-06-27,6,Deluxe,direct,37,0.5485264991772947,2,0,6,241.59373089633067
2024-05-21,2024-08-07,2024-08-09,2,Standard,airbnb,78,0.7282540281035901,2,0,8,104.75395230268498
2024-12-12,2025-02-21,2025-02-28,7,Standard,booking.com,71,0.6720601655735802,4,0,2,96.28086912140184
2023-07-20,2023-09-30,2023-10-07,7,Standard,direct,72,0.6259993250937379,5,1,9,108.53655785259129
2024-10-17,2025-01-05,2025-01-08,3,Suite,expedia,80,0.6931357744522986,6,1,1,257.6314789460852
2023-10-18,2023-11-25,2023-12-04,9,Standard,expedia,38,0.6138409182212486,5,1,11,120.01394099533549
2024-09-03,2024-10-18,2024-10-25,7,Deluxe,expedia,45,0.6937318725624537,4,0,10,131.62557946465205
2023-08-12,2023-08-16,2023-08-17,1,Deluxe,expedia,4,0.6622156656204763,2,0,8,263.00513616331375
2023-05-20,2023-06-26,2023-06-29,3,Deluxe,booking.com,37,0.55300769789157,0,0,6,239.87107658634088
2023-12-11,2023-12-30,2024-01-04,5,Suite,booking.com,19,0.6935715276891882,5,1,12,376.6367042798802
2023-07-25,2023-09-15,2023-09-17,2,Deluxe,direct,52,0.5513400936351818,4,0,9,152.31256103650537
2024-05-31,2024-08-15,2024-08-22,7,Standard,booking.com,76,0.945576674863279,3,0,8,91.73726211484374
2023-01-07,2023-03-27,2023-03-28,1,Standard,booking.com,79,0.8553773898278376,0,0,3,57.59445597875744
2023-10-24,2023-12-28,2024-01-01,4,Suite,direct,65,0.758445292496595,3,0,12,231.20831600410284
2023-10-20,2023-11-22,2023-11-30,8,Deluxe,airbnb,33,0.579867689840145,2,0,11,159.94180848035774
2023-08-19,2023-10-10,2023-10-13,3,Standard,booking.com,52,0.5896468344771506,1,0,10,79.50982198413607
2023-09-03,2023-09-04,2023-09-05,1,Suite,booking.com,1,0.8284594689762446,0,0,9,265.3196109376586
2023-09-25,2023-11-19,2023-11-28,9,Standard,direct,55,0.8355661445325494,6,1,11,109.71036079210384
2023-12-19,2024-02-29,2024-03-08,8,Suite,direct,72,0.5292044374205048,3,0,2,255.35163239528782
2024-07-22,2024-09-06,2024-09-10,4,Suite,expedia,46,0.9455306615127017,4,0,9,183.1286928122028
2023-10-17,2023-10-31,2023-11-01,1,Deluxe,direct,14,0.5065502796220694,1,0,10,188.28088576359067
2024-01-31,2024-04-12,2024-04-13,1,Suite,expedia,72,0.6282207696013781,4,0,4,191.7759226773276
2024-05-27,2024-06-22,2024-07-01,9,Standard,airbnb,26,0.5520422556327561,5,1,6,209.01654698287052
2023-07-26,2023-10-04,2023-10-08,4,Deluxe,direct,70,0.7047567677880122,2,0,10,118.58218683503343
2023-11-03,2024-01-27,2024-01-29,2,Suite,booking.com,85,0.68743052509977,5,1,1,239.27935144668487
2023-12-30,2024-02-12,2024-02-20,8,Standard,expedia,44,0.7809022721642005,0,0,2,118.78919934069452
2023-02-14,2023-05-11,2023-05-18,7,Deluxe,direct,86,0.791434278847151,3,0,5,93.19939962841747
2024-06-12,2024-08-08,2024-08-12,4,Suite,expedia,57,0.8275264942099991,3,0,8,291.03529258477283
2024-02-11,2024-03-18,2024-03-25,7,Standard,direct,36,0.5440098425658118,0,0,3,122.5207550058276
2024-11-27,2024-12-19,2024-12-21,2,Deluxe,booking.com,22,0.6363062540004757,3,0,12,205.66407791894693
2023-04-02,2023-05-15,2023-05-18,3,Suite,airbnb,43,0.7186449503324337,0,0,5,238.05441544919074
2024-09-09,2024-09-16,2024-09-25,9,Deluxe,airbnb,7,0.919839699330865,0,0,9,145.00906075193603
2024-12-02,2025-02-07,2025-02-14,7,Suite,booking.com,67,0.8945853238976216,4,0,2,198.21277441782112
2023-10-31,2024-01-02,2024-01-10,8,Deluxe,expedia,63,0.5335861700300089,1,0,1,163.0265400475957
2023-02-05,2023-04-24,2023-04-30,6,Suite,airbnb,78,0.5896645375280356,0,0,4,192.99939539200525
2023-09-30,2023-12-20,2023-12-23,3,Standard,expedia,81,0.8880599618071985,2,0,12,81.59087247590831
2023-08-02,2023-10-27,2023-11-04,8,Deluxe,direct,86,0.6245518605648152,4,0,10,102.59468121144754
2023-05-15,2023-06-01,2023-06-04,3,Deluxe,direct,17,0.5772251542137886,3,0,6,268.9973953026241
2024-06-04,2024-07-25,2024-07-27,2,Standard,booking.com,51,0.7457035213987242,3,0,7,116.52269819557216
2024-12-25,2025-02-15,2025-02-18,3,Standard,direct,52,0.737473788214128,5,1,2,127.899781875113
2024-02-09,2024-05-03,2024-05-05,2,Deluxe,direct,84,0.6602617269139999,4,0,5,102.3283539746458
2023-05-23,2023-06-21,2023-06-30,9,Suite,expedia,29,0.6294442922770407,2,0,6,392.4527404822795
2024-09-26,2024-11-09,2024-11-11,2,Deluxe,direct,44,0.6706445680901738,5,1,11,164.39320175822363
2023-02-01,2023-02-17,2023-02-18,1,Standard,booking.com,16,0.5279863060719451,4,0,2,133.13834481530728
2023-02-01,2023-04-18,2023-04-19,1,Standard,direct,76,0.5371139167142124,1,0,4,74.53491616468487
2023-04-06,2023-04-13,2023-04-19,6,Standard,expedia,7,0.5236627471191544,3,0,4,139.88185408254745
2023-03-18,2023-06-06,2023-06-12,6,Deluxe,expedia,80,0.7507504788259427,1,0,6,147.72722962522215
2023-10-29,2023-12-24,2023-12-27,3,Deluxe,expedia,56,0.6282594110350771,6,1,12,192.76251544214728
2024-07-11,2024-07-23,2024-07-29,6,Suite,booking.com,12,0.6409690574431206,1,0,7,449.63075204509687
2023-04-23,2023-07-18,2023-07-23,5,Standard,direct,86,0.5197172090823649,1,0,7,99.8836871873923
2024-02-03,2024-03-13,2024-03-21,8,Deluxe,airbnb,39,0.9433288446000122,2,0,3,116.82509360365816
2023-04-23,2023-06-25,2023-07-03,8,Standard,airbnb,63,0.6116125684171452,6,1,6,171.78381600114758
2024-06-19,2024-07-30,2024-08-05,6,Suite,booking.com,41,0.7993861544037693,1,0,7,339.4243097095254
2023-12-05,2024-02-11,2024-02-19,8,Deluxe,direct,68,0.5526274302209208,6,1,2,191.126522401945
2024-10-06,2025-01-02,2025-01-03,1,Suite,direct,88,0.7862622967007413,3,0,1,174.04872497085353
2024-01-03,2024-01-23,2024-01-26,3,Deluxe,expedia,20,0.5270075458606808,1,0,1,227.1188811175147
2024-10-31,2024-12-08,2024-12-09,1,Deluxe,airbnb,38,0.8843404076257968,6,1,12,172.06141259937345
2024-02-11,2024-03-23,2024-03-31,8,Deluxe,expedia,41,0.8181328748507379,5,1,3,147.57275207244913
2024-10-22,2024-12-25,2025-01-03,9,Deluxe,expedia,64,0.5057411212401395,2,0,12,174.40596920377496
2024-02-10,2024-02-16,2024-02-19,3,Standard,direct,6,0.8409944673924779,4,0,2,128.8501646258476
2023-03-26,2023-04-01,2023-04-04,3,Suite,expedia,6,0.7252863210486651,5,1,4,341.7652309508981
2024-03-30,2024-04-26,2024-05-03,7,Standard,expedia,27,0.7488582896300117,4,0,4,105.41950504864707
2024-07-04,2024-07-08,2024-07-12,4,Deluxe,direct,4,0.7856280473217169,0,0,7,238.16833949335006
2023-11-29,2024-01-11,2024-01-14,3,Suite,expedia,43,0.7262041518144051,3,0,1,283.6976287094513
2024-02-17,2024-03-26,2024-04-01,6,Standard,booking.com,38,0.5412962810063032,1,0,3,110.3328651345392
2024-03-07,2024-04-16,2024-04-21,5,Suite,airbnb,40,0.6682191101864023,1,0,4,244.3599692186386
2023-01-27,2023-03-19,2023-03-23,4,Standard,direct,51,0.5096447171170698,6,1,3,122.02666865899796
2023-05-17,2023-08-13,2023-08-17,4,Deluxe,direct,88,0.7832640953200317,6,1,8,165.73311359315767
2023-02-15,2023-02-24,2023-03-02,6,Suite,booking.com,9,0.8370005621981993,4,0,2,315.40354936922927
2023-04-05,2023-06-25,2023-07-02,7,Deluxe,expedia,81,0.9141136785485826,6,1,6,141.0530181599439
2023-05-19,2023-07-15,2023-07-18,3,Suite,direct,57,0.9206719721997783,5,1,7,331.52684310246957
2023-03-29,2023-05-20,2023-05-22,2,Deluxe,direct,52,0.7841636420534078,5,1,5,144.63603973474125
2024-02-16,2024-03-18,2024-03-23,5,Deluxe,expedia,31,0.6510297079780817,0,0,3,167.13626587979977
2023-10-26,2023-12-28,2024-01-03,6,Standard,booking.com,63,0.6747878220832055,3,0,12,93.52985307772464
2024-06-29,2024-08-15,2024-08-20,5,Deluxe,airbnb,47,0.503437565972292,3,0,8,237.68443885926843
2024-05-15,2024-06-07,2024-06-09,2,Standard,expedia,23,0.5415555798659931,4,0,6,169.43254320561
2023-06-24,2023-07-05,2023-07-08,3,Suite,expedia,11,0.8156971477294571,2,0,7,378.59979808973554
2023-03-22,2023-05-18,2023-05-24,6,Suite,expedia,57,0.5170241030520734,3,0,5,249.4727477140637
2024-12-19,2025-01-31,2025-02-08,8,Standard,airbnb,43,0.8909418498951218,4,0,1,81.89022910333138
2024-10-04,2024-11-07,2024-11-16,9,Standard,expedia,34,0.6255925176036943,3,0,11,106.74763414066324
2023-02-23,2023-03-30,2023-03-31,1,Standard,direct,35,0.5023755251473178,3,0,3,108.42055291168606
2024-07-16,2024-09-28,2024-09-30,2,Suite,airbnb,74,0.6844806488963062,5,1,9,226.80320614246213
2024-09-15,2024-10-07,2024-10-10,3,Deluxe,airbnb,22,0.6244147420962144,0,0,10,187.3459553362705
2023-04-22,2023-06-30,2023-07-04,4,Deluxe,booking.com,69,0.7687397538426795,4,0,6,176.88145521279824
2023-10-06,2023-11-19,2023-11-22,3,Deluxe,expedia,44,0.5724630045208678,6,1,11,195.9093470965746
2023-09-20,2023-12-08,2023-12-10,2,Deluxe,expedia,79,0.5728145535123186,4,0,12,138.53127723106644
2024-01-03,2024-01-12,2024-01-13,1,Standard,direct,9,0.8351794045496099,4,0,1,110.40869707058492
2024-11-08,2024-12-19,2024-12-28,9,Deluxe,booking.com,41,0.56716088680617,3,0,12,198.16237544828456
2023-11-20,2024-01-17,2024-01-26,9,Standard,airbnb,58,0.551010505947495,2,0,1,110.75453303878314
2024-12-14,2025-01-17,2025-01-23,6,Deluxe,expedia,34,0.7040051197740992,4,0,1,194.4553067416628
2023-04-03,2023-04-22,2023-04-28,6,Suite,direct,19,0.630291210496277,5,1,4,350.5116780162617
2023-11-25,2024-01-23,2024-01-27,4,Deluxe,booking.com,59,0.6460345421850172,1,0,1,169.36164710592948
2024-04-21,2024-07-02,2024-07-08,6,Deluxe,airbnb,72,0.5981932800730005,1,0,7,185.24507044987965
2024-04-12,2024-05-06,2024-05-14,8,Standard,booking.com,24,0.9463586068307355,0,0,5,87.56014757829995
2024-02-03,2024-02-29,2024-03-08,8,Standard,direct,26,0.726189979753983,3,0,2,113.89542403973863
2023-07-15,2023-08-23,2023-08-29,6,Deluxe,airbnb,39,0.7895580766859592,2,0,8,193.06014316191127
2023-08-05,2023-08-19,2023-08-21,2,Standard,expedia,14,0.8414033476073023,5,1,8,182.93095472589349
2023-10-16,2023-11-16,2023-11-25,9,Suite,booking.com,31,0.8842528669630154,3,0,11,196.06104728911734
2024-01-31,2024-03-03,2024-03-10,7,Standard,booking.com,32,0.6426865289686885,6,1,3,121.97596633526042
2024-11-11,2025-01-26,2025-01-30,4,Standard,airbnb,76,0.7612734854717249,6,1,1,115.01910365161764
2024-10-16,2024-11-23,2024-11-25,2,Suite,airbnb,38,0.7559684676365915,5,1,11,290.9891381011521
2024-03-03,2024-03-11,2024-03-16,5,Suite,booking.com,8,0.5612007209959787,0,0,3,320.25676564326653
2024-10-04,2024-11-21,2024-11-26,5,Standard,expedia,48,0.9255129345194226,3,0,11,74.18812147509321
2024-04-19,2024-06-26,2024-07-02,6,Suite,airbnb,68,0.8803021796983623,2,0,6,250.57503513862218
2024-08-05,2024-10-29,2024-11-06,8,Deluxe,direct,85,0.6991329834300252,1,0,10,98.95696180526924
2024-08-16,2024-11-04,2024-11-11,7,Standard,expedia,80,0.7929360205058325,0,0,11,73.76942259436817
2023-07-30,2023-09-24,2023-09-28,4,Suite,airbnb,56,0.5075867426196343,6,1,9,287.17232844324366
2023-02-03,2023-04-29,2023-05-01,2,Deluxe,expedia,85,0.619877490357007,5,1,4,121.27613177801575
2023-03-27,2023-06-02,2023-06-06,4,Deluxe,airbnb,67,0.5040941967915712,4,0,6,202.4329586751351
2023-10-07,2023-10-22,2023-10-23,1,Deluxe,direct,15,0.7010191897880889,6,1,10,200.17360932561147
2023-03-18,2023-04-25,2023-04-30,5,Standard,direct,38,0.7213484973652058,1,0,4,87.75757079643287
2023-01-01,2023-02-17,2023-02-18,1,Standard,expedia,47,0.6974189976452708,4,0,2,124.64976634054665
2024-11-10,2024-11-17,2024-11-18,1,Standard,booking.com,7,0.927553617134872,6,1,11,114.71633616309659
2023-06-27,2023-08-21,2023-08-30,9,Deluxe,direct,55,0.5151533941364556,0,0,8,230.37836392794645
2023-05-12,2023-07-29,2023-08-05,7,Suite,booking.com,78,0.7704297341950432,5,1,7,300.6036755311209
2024-03-25,2024-06-06,2024-06-15,9,Deluxe,direct,73,0.6057320465357455,3,0,6,177.74881480381842
2023-06-01,2023-06-06,2023-06-10,4,Suite,airbnb,5,0.6485781738223078,1,0,6,469.73200899377116
2023-06-27,2023-08-01,2023-08-05,4,Suite,airbnb,35,0.5656881394415277,1,0,8,415.4412724643762
2024-03-22,2024-04-04,2024-04-07,3,Standard,expedia,13,0.7630905037643894,3,0,4,103.89922892856643
2024-11-15,2025-01-02,2025-01-08,6,Suite,direct,48,0.616341268923529,3,0,1,291.0482556004676
2023-02-05,2023-03-15,2023-03-19,4,Standard,expedia,38,0.6794650638590882,2,0,3,89.12494338493485
2024-07-16,2024-09-22,2024-09-28,6,Standard,expedia,68,0.840386462631302,6,1,9,77.20668061508299
2024-04-03,2024-05-03,2024-05-07,4,Deluxe,booking.com,30,0.8644163294397622,4,0,5,154.34256587294934
2023-03-30,2023-06-27,2023-07-05,8,Standard,airbnb,89,0.8517558838476527,1,0,6,88.79796989504817
2024-05-06,2024-07-11,2024-07-15,4,Standard,booking.com,66,0.887487205917683,3,0,7,96.93951448697347
2024-10-04,2024-11-22,2024-11-25,3,Deluxe,airbnb,49,0.5630480732572454,4,0,11,149.42446036370106
2024-06-20,2024-08-19,2024-08-22,3,Deluxe,direct,60,0.6412384440049707,0,0,8,207.28598786545612
2023-05-15,2023-07-08,2023-07-13,5,Suite,direct,54,0.5458979194177423,5,1,7,447.5121968890195
2024-09-04,2024-11-07,2024-11-12,5,Deluxe,direct,64,0.8259452320103899,3,0,11,98.68777421284233
2024-01-12,2024-03-15,2024-03-18,3,Standard,expedia,63,0.5044302878054759,4,0,3,89.13613254599264
2023-05-08,2023-07-31,2023-08-06,6,Standard,airbnb,84,0.8164769826049553,0,0,7,76.29956817135486
2023-09-21,2023-11-23,2023-11-29,6,Suite,expedia,63,0.6712269725344899,3,0,11,224.27413701636405
2023-04-29,2023-05-28,2023-06-02,5,Standard,expedia,29,0.8235975357299847,6,1,5,97.06172054762574
2023-02-21,2023-03-23,2023-03-29,6,Standard,booking.com,30,0.8147624605818298,3,0,3,99.98142121494553
2023-11-05,2023-12-18,2023-12-26,8,Standard,direct,43,0.9362484330704388,0,0,12,85.51680681296018
2023-03-09,2023-06-03,2023-06-08,5,Standard,expedia,86,0.7973292363030392,5,1,6,97.93430489568166
2023-02-19,2023-05-09,2023-05-17,8,Suite,airbnb,79,0.9338563023945432,1,0,5,128.22968854454817
2024-10-18,2024-12-15,2024-12-20,5,Suite,direct,58,0.7386402080380008,6,1,12,300.2047377187336
2024-06-10,2024-07-08,2024-07-16,8,Deluxe,airbnb,28,0.9425516316975826,0,0,7,180.66211637946165
2023-09-04,2023-09-22,2023-09-28,6,Suite,airbnb,18,0.8266522159191176,4,0,9,257.0766011425698
2023-12-08,2023-12-29,2024-01-06,8,Suite,expedia,21,0.5851404997395646,4,0,12,341.91399821071127
2024-03-23,2024-04-26,2024-04-30,4,Deluxe,airbnb,34,0.8306313248795953,4,0,4,136.1244116243221
2023-01-16,2023-04-12,2023-04-14,2,Deluxe,airbnb,86,0.5753004964074857,2,0,4,115.7865296498152
2023-02-01,2023-03-31,2023-04-06,6,Suite,booking.com,58,0.8644118924337616,4,0,3,181.03712118621038
2023-03-06,2023-05-15,2023-05-20,5,Deluxe,booking.com,70,0.6799498438886385,0,0,5,124.42594561684609
2023-08-24,2023-10-11,2023-10-18,7,Deluxe,booking.com,48,0.8597607022229228,2,0,10,109.19400369258929
2024-03-30,2024-04-03,2024-04-10,7,Standard,booking.com,4,0.9233990249461101,2,0,4,91.01684882415498
2024-02-11,2024-02-26,2024-03-03,6,Suite,direct,15,0.9001974707825535,0,0,2,279.2276388946989
2024-02-05,2024-04-27,2024-05-02,5,Deluxe,direct,82,0.9469621128249832,5,1,4,102.79905101962986
2023-08-20,2023-10-13,2023-10-14,1,Deluxe,expedia,54,0.9126974538135415,4,0,10,104.66934648745769
2024-04-17,2024-06-18,2024-06-23,5,Deluxe,booking.com,62,0.5767371431457522,1,0,6,198.42785748821416
2023-03-14,2023-05-13,2023-05-18,5,Standard,expedia,60,0.7933989778597252,5,1,5,114.42513888012913
2024-09-05,2024-10-01,2024-10-10,9,Deluxe,direct,26,0.8952833414235343,1,0,10,127.99527784030107
2024-02-11,2024-02-28,2024-03-04,5,Suite,direct,17,0.6195193079675627,2,0,2,353.6381182862973
2024-11-09,2024-11-21,2024-11-22,1,Suite,expedia,12,0.6811671112733034,3,0,11,292.56026064953653
2023-04-02,2023-05-10,2023-05-11,1,Deluxe,direct,38,0.8167705535162331,2,0,5,116.68540855896063
2023-04-06,2023-05-23,2023-05-29,6,Suite,direct,47,0.6077981800515855,1,0,5,243.7382802669369
2023-11-18,2024-01-08,2024-01-17,9,Standard,direct,51,0.7532047328474438,0,0,1,111.22204242144207
2024-03-27,2024-04-30,2024-05-01,1,Standard,booking.com,34,0.8862514313107931,1,0,4,80.71021295842974
2024-03-20,2024-05-18,2024-05-19,1,Standard,expedia,59,0.5206438192579386,5,1,5,112.57888291776966
2023-11-28,2023-11-30,2023-12-08,8,Standard,airbnb,2,0.5190309215326004,3,0,11,139.06538540487674
2023-09-14,2023-11-13,2023-11-20,7,Suite,expedia,60,0.5665324140912424,0,0,11,249.6359034512249
2023-12-28,2024-03-07,2024-03-16,9,Deluxe,booking.com,70,0.6271320451541472,3,0,3,113.49596604222549
2023-09-26,2023-12-03,2023-12-06,3,Standard,direct,68,0.5197204201750659,6,1,12,149.54862912234412
2024-10-03,2024-11-18,2024-11-19,1,Standard,booking.com,46,0.5501184492270309,0,0,11,88.7953599446668
2023-07-11,2023-09-23,2023-10-02,9,Deluxe,expedia,74,0.712849098256208,5,1,9,140.01713312979552
2023-11-17,2024-01-05,2024-01-12,7,Standard,direct,49,0.7955321420796065,4,0,1,93.14737747275768
2024-06-21,2024-08-21,2024-08-27,6,Standard,booking.com,61,0.8267814580825712,2,0,8,110.66247285471353
2024-09-01,2024-11-19,2024-11-22,3,Suite,airbnb,79,0.7421378214485259,1,0,11,185.3274719947938
2024-01-03,2024-02-07,2024-02-15,8,Suite,booking.com,35,0.9173625210548709,2,0,2,230.75230075243945
2024-05-16,2024-06-24,2024-06-29,5,Deluxe,expedia,39,0.5092084432165417,0,0,6,257.02736553196
2024-02-12,2024-03-07,2024-03-13,6,Standard,expedia,24,0.6126909231789838,3,0,3,106.1781458643253
2023-06-15,2023-07-23,2023-07-30,7,Suite,direct,38,0.6656714508578271,6,1,7,461.4397034433867
2023-05-28,2023-06-23,2023-06-25,2,Deluxe,direct,26,0.7299231498217038,4,0,6,229.31331035977084
2023-02-12,2023-02-25,2023-03-04,7,Suite,expedia,13,0.7357901531514134,5,1,2,379.3034839951887
2024-02-10,2024-03-13,2024-03-21,8,Deluxe,airbnb,32,0.5735282210832482,2,0,3,171.33631354930225
2024-11-02,2024-12-29,2025-01-02,4,Standard,direct,57,0.5517333469127753,6,1,12,149.83734135856227
2023-10-09,2023-11-13,2023-11-18,5,Suite,direct,35,0.5843818584459873,0,0,11,271.1966268181534
2024-10-19,2024-12-11,2024-12-12,1,Standard,direct,53,0.8305565927229082,2,0,12,106.67456516855943
2024-05-12,2024-07-13,2024-07-21,8,Deluxe,expedia,62,0.9232750205975857,5,1,7,183.68534041232257
2024-10-23,2025-01-03,2025-01-06,3,Suite,direct,72,0.8637144182203416,4,0,1,184.76350712366195
2023-09-14,2023-09-30,2023-10-05,5,Suite,direct,16,0.6068459372846947,5,1,9,349.71487631532113
2024-01-16,2024-03-07,2024-03-09,2,Standard,booking.com,51,0.6449020180129578,3,0,3,76.91474458655534
2024-02-23,2024-05-22,2024-05-26,4,Deluxe,booking.com,89,0.8856056702876483,2,0,5,65.37535423934122
2023-04-08,2023-04-26,2023-04-27,1,Suite,airbnb,18,0.5371310332649212,2,0,4,302.3334405011739
2023-06-05,2023-06-11,2023-06-20,9,Deluxe,booking.com,6,0.9336236452602262,6,1,6,253.92074542822266
2023-12-03,2024-01-05,2024-01-11,6,Deluxe,expedia,33,0.8149435477755756,4,0,1,165.5621960648167
2023-06-17,2023-07-14,2023-07-16,2,Deluxe,direct,27,0.6753992221707599,4,0,7,252.23894610019008
2023-07-11,2023-07-25,2023-07-29,4,Suite,direct,14,0.8464375515581539,1,0,7,363.703288681727
2024-01-12,2024-03-11,2024-03-17,6,Standard,booking.com,59,0.7694044366369823,0,0,3,88.70208788836638
2023-08-28,2023-10-29,2023-11-03,5,Standard,airbnb,62,0.6291571450057808,6,1,10,84.90346846244728
2024-11-05,2025-01-19,2025-01-23,4,Standard,airbnb,75,0.5545177801667771,6,1,1,117.6477175872042
2023-03-20,2023-03-22,2023-03-28,6,Deluxe,booking.com,2,0.755168346977044,2,0,3,175.67952290127545
2023-12-01,2024-02-05,2024-02-13,8,Standard,expedia,66,0.5443977271573441,0,0,2,101.8239110266312
2024-06-08,2024-08-16,2024-08-22,6,Suite,direct,69,0.895412215455734,4,0,8,236.41325494279664
2023-11-24,2024-01-09,2024-01-15,6,Deluxe,booking.com,46,0.775021440954561,1,0,1,143.04330752717266
2024-08-20,2024-11-11,2024-11-12,1,Standard,airbnb,83,0.8484287325581423,0,0,11,77.03289446924609
2024-04-11,2024-06-05,2024-06-14,9,Suite,direct,55,0.6502366851664432,2,0,6,331.811510614102
2024-08-21,2024-09-08,2024-09-10,2,Deluxe,booking.com,18,0.6081096276962579,6,1,9,199.73798435562233
2024-04-17,2024-06-28,2024-07-02,4,Deluxe,booking.com,72,0.911232486584286,4,0,6,131.56284570058762
2023-04-29,2023-07-18,2023-07-21,3,Suite,airbnb,80,0.9245840722427758,1,0,7,226.2932193897422
2023-03-04,2023-06-01,2023-06-10,9,Standard,expedia,89,0.6041053893452546,3,0,6,102.76086559866714
2023-06-16,2023-07-21,2023-07-25,4,Standard,direct,35,0.5182865248320689,4,0,7,167.56127563305688
2024-01-25,2024-04-14,2024-04-20,6,Suite,booking.com,80,0.7050538065709895,6,1,4,215.6680334987382
2023-02-26,2023-05-05,2023-05-07,2,Deluxe,booking.com,68,0.6666073308709779,4,0,5,141.27076953740107
2023-03-13,2023-05-22,2023-05-26,4,Suite,airbnb,70,0.6805955040251636,0,0,5,211.31761576167165
2024-01-29,2024-02-22,2024-02-23,1,Standard,airbnb,24,0.835140501699009,3,0,2,114.1745236180378
2023-05-06,2023-05-30,2023-06-07,8,Standard,expedia,24,0.684214465112323,1,0,5,103.47047105426054
2023-08-13,2023-08-27,2023-09-02,6,Suite,booking.com,14,0.5197535872501285,6,1,8,579.391343167443
2024-11-13,2025-01-29,2025-02-06,8,Standard,expedia,77,0.7954309593430893,2,0,1,79.12635279539472
2024-11-14,2025-01-19,2025-01-25,6,Standard,booking.com,66,0.5902230993962182,6,1,1,122.09061533037313
2024-06-09,2024-06-18,2024-06-20,2,Suite,airbnb,9,0.924603463666255,1,0,6,340.5441036931148
2024-02-17,2024-05-10,2024-05-12,2,Deluxe,expedia,83,0.9035084423060484,4,0,5,99.52227122177567
2023-11-16,2023-12-29,2024-01-07,9,Deluxe,direct,43,0.78542051790757,4,0,12,169.33740115960123
